SACC code(d),Country of birth(d),2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23(e)
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,South Sudan,0,0,0,0,0,0,0,0,10,0,0,0,20,10,10,0,0,0,0
4201,Bahrain,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,10,0
4202,Gaza Str/W Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Iran,30,20,30,30,30,50,50,70,90,50,50,50,50,60,70,90,20,100,100
4204,Iraq,20,30,20,40,40,30,30,20,20,30,60,110,190,60,70,70,10,70,10
4205,Israel,10,20,10,10,20,10,20,20,20,10,30,10,10,10,10,20,0,0,10
4206,Jordan,10,0,0,10,10,10,10,20,10,20,20,10,20,20,20,20,0,20,20
4207,Kuwait,0,0,0,0,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4208,Lebanon,10,10,20,20,20,20,20,20,30,20,20,10,20,10,20,30,10,30,30
4211,Oman,0,0,0,0,0,0,0,0,0,10,10,0,10,10,10,10,0,10,0
4212,Qatar,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10,0,0,0,10
4213,Saudi Arabia,10,10,10,70,140,100,120,80,50,50,40,40,30,60,50,50,0,50,50
4214,Syria,0,0,0,10,10,10,0,0,10,10,20,10,30,50,100,10,0,10,30
4215,Turkey,10,10,10,10,20,20,10,20,20,20,10,10,30,20,20,10,0,10,10
4216,Unit Arab Emir,0,10,0,10,10,20,20,20,20,30,30,20,40,40,30,20,10,30,30
4217,Yemen,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,Myanmar,20,20,20,70,60,30,20,20,30,40,40,40,40,40,40,40,10,30,40
5102,Cambodia,20,20,20,30,30,30,20,30,30,60,40,40,30,40,50,20,0,60,30
5103,Laos,10,10,10,30,10,20,20,20,30,10,20,10,10,20,20,10,0,20,30
5104,Thailand,100,110,110,90,120,110,80,130,110,140,120,130,100,120,100,90,40,90,120
5105,Vietnam,70,100,110,140,190,180,160,170,190,210,150,180,220,200,160,200,40,180,280
5201,Brunei,10,10,10,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10
5202,Indonesia,100,120,200,160,230,200,150,180,210,210,250,220,290,260,190,210,20,190,250
5203,Malaysia,90,170,170,170,220,220,190,200,190,170,170,190,220,200,170,140,30,150,120
5204,Philippines,120,140,150,210,200,190,150,270,260,260,360,310,330,380,360,330,60,250,610
5205,Singapore,90,90,100,130,120,120,110,120,90,100,90,120,110,110,70,70,20,80,70
5206,Timor-Leste,0,0,0,0,0,10,0,0,10,10,0,0,10,0,0,10,0,10,10
6101,China,470,520,600,770,970,1110,890,1060,1150,1500,1870,2090,2530,2790,2030,1260,160,1390,2950
6102,Hong Kong,80,90,90,90,100,80,70,90,90,100,100,100,110,100,80,90,30,120,140
6103,Macau,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,Mongolia,10,10,0,20,10,30,20,20,10,20,40,50,30,50,60,30,0,20,120
6105,Taiwan,30,40,50,50,40,50,50,70,100,90,80,80,80,100,70,50,10,60,90
6201,Japan,100,70,100,90,70,50,70,60,70,60,70,80,60,70,50,40,30,60,80
6202,"Korea, North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,"Korea, South",150,130,250,170,240,190,240,390,320,270,200,180,240,190,170,120,30,140,140
7101,Bangladesh,60,60,60,50,90,90,80,100,130,90,110,70,100,80,110,140,40,120,180
7102,Bhutan,20,10,20,20,30,60,70,100,90,130,140,150,160,340,300,390,0,670,1160
7103,India,240,250,420,480,670,660,340,680,570,810,1110,850,880,1020,1170,1300,180,1170,2050
7104,Maldives,10,0,0,10,0,0,10,10,0,10,10,0,0,0,0,0,0,0,0
7105,Nepal,20,10,30,60,60,40,40,50,70,100,100,70,100,180,190,210,10,440,850
7106,Pakistan,50,70,120,110,130,140,130,190,230,250,260,180,210,200,200,140,70,230,410
7107,Sri Lanka,90,70,110,120,120,140,110,150,130,150,140,130,120,130,130,140,20,160,230
7201,Afghanistan,50,20,10,30,30,20,20,30,30,50,40,30,20,40,30,30,20,170,110
7202,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,Kazakhstan,0,0,0,0,10,0,0,0,10,0,0,10,0,10,10,10,0,10,0
7206,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,Uzbekistan,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0
8101,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,Canada,90,110,80,90,100,110,100,130,90,90,80,100,70,100,80,110,40,60,70
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,USA,340,300,410,420,390,420,400,470,330,360,340,320,330,360,390,330,140,270,300
8201,Argentina,0,10,10,10,10,20,0,10,10,10,10,10,20,10,20,10,0,10,20
8202,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203,Brazil,30,30,30,20,20,20,20,30,20,30,40,40,40,50,30,40,0,30,80
8204,Chile,10,30,10,20,20,20,20,30,30,30,20,30,30,20,30,30,0,10,40
8205,Colombia,10,10,20,20,20,20,20,30,20,30,20,20,30,40,60,50,0,20,100
8206,Ecuador,10,0,0,0,0,0,0,0,10,20,10,0,0,10,10,10,0,0,10
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,Peru,10,10,10,20,10,20,20,10,20,10,10,10,10,20,10,10,0,10,30
8214,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,Venezuela,0,0,0,0,0,10,10,10,0,0,0,10,10,10,10,0,0,0,10
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
8303,El Salvador,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,20,0,0,0
8304,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
8305,Honduras,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0
8306,Mexico,10,10,10,10,10,20,20,20,20,20,10,20,20,20,20,20,0,10,10
8307,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,Dominican Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,Jamaica,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,Trinidad/Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,"Virgin Is, USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,Cameroon,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,"Congo, Rep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,"Congo, Dem Rep",0,10,0,10,10,10,10,0,0,10,10,0,0,10,0,10,0,10,0
9111,Cote d'Ivoire,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,Ghana,0,10,10,10,0,10,20,10,10,20,20,10,10,10,20,20,0,10,20
9116,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,Liberia,0,40,0,0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Nigeria,0,10,10,20,20,20,20,20,40,60,60,80,60,50,60,50,10,60,90
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,Sierra Leone,40,10,10,10,0,0,0,0,0,20,0,10,10,0,0,0,0,10,0
9128,Togo,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
9201,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Botswana,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
9203,Burundi,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Eritrea,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0
9207,Ethiopia,20,10,0,10,10,10,10,20,10,10,10,10,10,10,0,10,10,10,20
9208,Kenya,20,20,30,20,20,20,10,20,30,40,30,30,50,20,30,10,0,40,40
9211,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,Malawi,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
9214,Mauritius,0,0,10,30,30,10,10,10,20,10,0,10,10,10,20,20,0,10,10
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Mozambique,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0
9217,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,Rwanda,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,Somalia,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0
9225,South Africa,70,70,90,100,140,110,140,200,130,110,120,90,100,100,100,110,40,70,130
9226,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9227,Tanzania,10,20,10,0,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0
9228,Uganda,0,0,10,10,0,10,10,10,10,10,0,10,10,10,10,0,0,0,10
9231,Zambia,10,10,10,10,0,0,10,10,10,0,0,0,0,0,0,10,0,0,10
9232,Zimbabwe,50,50,40,50,70,40,30,30,20,30,30,20,30,30,20,30,10,30,60
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
