SACC code(d),Country of birth(d),2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23(e)
1607,Ross Dependency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,"UK, CIs & IOM",450,330,400,400,520,400,470,740,800,710,630,540,470,340,310,200,60,260,330
2201,Ireland,40,40,50,80,100,110,130,350,290,170,100,80,70,60,40,20,10,30,100
2301,Austria,20,20,20,20,10,10,10,10,10,10,0,0,10,0,0,10,0,0,0
2302,Belgium,20,10,20,10,10,10,10,20,10,10,30,20,20,20,20,10,0,10,10
2303,France,100,60,60,60,70,70,80,130,170,170,200,150,180,110,200,80,10,40,100
2304,Germany,230,200,150,150,150,110,160,120,130,140,150,120,160,130,90,70,20,50,50
2305,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Netherlands,70,50,40,40,40,30,40,50,60,40,50,40,50,20,30,30,10,0,20
2311,Switzerland,40,30,20,30,30,10,30,10,20,10,10,10,10,0,10,10,0,10,10
2401,Denmark,40,30,30,20,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0
2402,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,Finland,0,0,10,10,0,0,0,10,10,10,10,10,0,10,10,0,0,0,0
2404,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,Norway,10,10,20,10,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0
2407,Sweden,20,10,20,10,20,10,10,20,20,30,20,20,10,0,10,10,0,0,10
2408,Aland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,Italy,40,40,40,30,40,40,30,50,90,90,60,60,60,30,50,30,0,20,40
3105,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,Portugal,20,10,20,20,30,20,30,20,20,10,10,0,10,10,10,0,0,10,0
3107,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,Spain,10,20,20,10,10,10,10,10,20,10,10,20,10,10,20,20,0,10,10
3201,Albania,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
3202,Bosnia/Herzegov,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
3203,Bulgaria,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0
3204,Croatia,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,Cyprus,0,0,0,0,0,0,0,10,10,20,10,0,0,0,0,0,0,0,0
3206,North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,Greece,50,60,60,50,80,120,100,170,230,160,90,90,60,30,30,40,10,20,30
3208,Moldova,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
3211,Romania,10,0,0,0,0,0,10,10,10,10,0,10,10,10,0,0,0,0,0
3212,Slovenia,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
3214,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,Serbia,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
3216,Kosovo,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
3301,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,Czechia,0,0,0,0,0,10,10,10,10,0,0,0,0,0,10,0,0,0,0
3303,Estonia,0,0,0,0,20,20,20,60,60,80,40,30,20,20,10,10,0,0,10
3304,Hungary,10,0,10,10,0,0,0,0,10,10,0,0,10,0,10,10,0,0,0
3305,Latvia,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
3306,Lithuania,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
3307,Poland,10,10,10,0,10,10,10,10,20,10,20,10,20,10,10,10,0,10,10
3308,Russia,10,0,10,10,10,10,10,10,20,20,10,10,10,10,10,10,0,10,10
3311,Slovakia,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0
3312,Ukraine,0,0,10,10,0,10,0,10,10,10,10,10,10,10,0,0,0,10,10
4101,Algeria,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
4102,Egypt,10,10,10,10,10,10,10,10,10,10,10,0,10,10,20,10,0,20,10
4103,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,Sudan,60,40,10,10,10,10,10,10,10,10,0,10,0,0,0,0,0,0,0
4106,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,Gaza Str/W Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Iran,0,0,0,0,10,10,10,20,240,20,40,10,20,10,10,20,0,30,30
4204,Iraq,10,10,0,0,10,10,0,0,20,20,10,10,30,10,0,0,0,10,0
4205,Israel,0,0,0,10,0,0,0,0,0,0,0,10,10,0,10,10,0,0,0
4206,Jordan,10,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0
4207,Kuwait,0,0,0,10,0,10,0,0,10,0,10,10,0,0,10,0,0,10,0
4208,Lebanon,10,10,10,0,10,10,10,10,10,10,10,0,10,10,0,0,0,10,10
4211,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4213,Saudi Arabia,0,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,30
4214,Syria,0,0,0,0,0,0,0,0,0,0,10,0,50,20,20,0,0,0,0
4215,Turkey,0,0,0,10,10,0,0,0,10,10,0,10,0,0,10,0,0,0,0
4216,Unit Arab Emir,0,0,0,0,10,0,0,10,10,10,10,20,10,10,10,10,0,10,20
4217,Yemen,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,Myanmar,0,0,0,30,40,20,30,20,50,10,10,10,10,10,20,10,10,10,20
5102,Cambodia,0,10,10,10,10,10,10,20,10,20,10,20,20,20,20,20,10,10,20
5103,Laos,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0
5104,Thailand,50,50,80,130,90,80,80,70,100,110,120,100,140,90,120,90,10,90,110
5105,Vietnam,30,20,40,40,70,60,70,60,170,100,80,80,110,110,140,130,30,230,270
5201,Brunei,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,Indonesia,190,120,100,180,130,130,110,120,120,150,140,180,260,210,250,130,30,110,260
5203,Malaysia,50,30,80,70,80,60,60,60,60,60,70,80,80,60,100,30,20,40,30
5204,Philippines,180,240,450,460,640,540,490,720,730,570,600,570,570,460,510,360,70,310,690
5205,Singapore,100,80,140,130,120,110,140,90,200,90,130,120,160,60,120,50,30,100,60
5206,Timor-Leste,30,90,30,30,40,40,30,60,30,40,20,40,20,10,30,80,10,80,180
6101,China,60,80,160,190,200,150,110,130,180,150,150,200,290,290,250,170,30,130,240
6102,Hong Kong,10,10,20,20,10,20,20,40,60,60,50,40,40,30,40,30,0,40,120
6103,Macau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
6105,Taiwan,10,10,30,140,150,150,180,240,370,310,230,180,130,80,60,30,10,30,50
6201,Japan,210,210,160,90,60,50,60,30,90,130,150,160,130,40,30,30,0,20,30
6202,"Korea, North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,"Korea, South",20,20,30,40,50,50,80,150,120,120,90,100,70,50,50,20,10,10,30
7101,Bangladesh,10,20,20,20,30,30,40,30,80,60,70,70,80,60,50,50,10,80,160
7102,Bhutan,0,0,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,30
7103,India,70,130,180,200,240,220,210,430,400,380,460,460,510,420,440,510,80,480,740
7104,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7105,Nepal,0,10,30,20,60,30,30,60,120,90,190,240,210,180,240,200,10,230,490
7106,Pakistan,10,10,20,30,30,30,20,40,60,50,40,50,70,70,80,50,10,130,310
7107,Sri Lanka,20,20,40,30,50,40,40,60,90,60,110,100,80,100,140,80,20,100,190
7201,Afghanistan,0,0,10,0,30,10,10,30,50,20,0,0,0,0,0,10,0,740,10
7202,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,Kazakhstan,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,10,0,0,0
7206,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,Canada,30,50,30,40,60,30,50,160,130,110,230,170,250,120,150,70,30,20,70
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,USA,730,640,480,440,490,500,500,760,730,530,1170,870,1050,630,680,320,320,320,560
8201,Argentina,0,0,0,0,0,0,0,10,10,0,10,10,10,10,20,10,0,20,20
8202,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203,Brazil,70,20,20,20,20,20,10,20,20,10,10,20,10,20,10,20,10,10,30
8204,Chile,0,0,0,0,0,0,0,10,10,10,10,0,10,10,10,10,0,10,0
8205,Colombia,0,0,0,0,10,10,10,10,10,10,0,10,10,10,20,10,0,10,40
8206,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,Peru,0,0,10,10,0,0,0,10,0,10,10,10,10,0,10,10,0,10,10
8214,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,Venezuela,0,0,0,0,10,0,0,10,10,10,0,0,10,0,0,0,0,0,0
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,Guatemala,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,Mexico,0,0,0,0,0,10,0,10,10,10,10,10,10,10,10,0,10,0,0
8307,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,Dominican Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,Jamaica,0,0,0,0,0,0,0,10,10,10,0,0,10,0,10,0,0,0,0
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,Trinidad/Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,"Virgin Is, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,Cameroon,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,"Congo, Rep",10,10,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0
9108,"Congo, Dem Rep",0,0,40,20,10,20,10,20,10,40,10,30,10,20,50,40,0,0,10
9111,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Gambia,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,Ghana,0,10,10,0,10,10,10,0,10,0,10,0,10,10,0,0,0,0,10
9116,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,Liberia,20,30,10,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Nigeria,0,10,10,20,20,20,10,20,10,30,40,50,20,20,20,30,10,30,30
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,Sierra Leone,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9128,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Botswana,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
9203,Burundi,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9207,Ethiopia,10,0,10,0,10,10,0,10,0,0,0,10,0,0,0,0,0,0,0
9208,Kenya,10,30,10,10,20,30,10,20,10,10,10,20,20,20,30,20,10,20,40
9211,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Madagascar,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
9213,Malawi,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
9214,Mauritius,0,0,0,0,0,0,0,0,10,10,0,0,10,0,10,10,0,10,10
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Mozambique,0,10,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0
9217,Namibia,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,Rwanda,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,Somalia,10,10,30,0,10,10,10,10,0,0,10,10,10,0,0,0,0,0,0
9225,South Africa,60,60,80,100,160,100,90,90,90,70,60,70,100,60,100,90,20,100,90
9226,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9227,Tanzania,0,0,10,10,10,0,0,0,10,0,0,0,0,0,10,10,0,0,0
9228,Uganda,10,10,10,0,0,10,0,10,10,0,10,0,0,10,0,10,0,0,0
9231,Zambia,0,10,10,10,10,10,10,0,10,0,10,10,0,0,0,0,0,0,10
9232,Zimbabwe,30,80,100,80,80,60,40,50,70,40,40,40,40,30,40,20,20,30,40
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
