SACC code(d),Country of birth(d),2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23(e)
1602,Argentinian A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Australian A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,British A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Chilean A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Queen Maud Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Ross Dependency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,"UK, CIs & IOM",8190,9400,10960,11740,10700,8390,8380,9650,8900,6660,6450,6570,6720,5680,5720,5480,1780,3670,6560
2201,Ireland,480,670,800,1330,1890,1390,1940,2300,1510,780,510,490,500,450,460,430,120,300,1100
2301,Austria,110,90,130,120,100,100,70,70,80,60,70,50,50,50,60,60,30,40,60
2302,Belgium,60,80,100,90,70,110,110,150,130,120,120,100,140,140,140,120,20,80,130
2303,France,520,650,720,840,890,920,910,1140,1140,990,1020,940,910,950,1060,1120,130,540,1410
2304,Germany,810,1010,1160,1360,1170,1130,980,1100,1010,950,1040,1090,1250,870,840,870,200,480,820
2305,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,Luxembourg,10,0,10,10,0,0,0,10,0,10,0,10,10,10,10,10,0,0,10
2307,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2308,Netherlands,390,460,460,530,400,370,400,400,360,300,300,350,410,320,290,290,100,190,290
2311,Switzerland,210,240,190,190,190,190,210,180,160,120,150,170,150,170,150,150,40,100,150
2401,Denmark,120,130,100,110,90,140,130,130,100,90,90,120,80,60,80,90,10,40,110
2402,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,Finland,60,80,60,80,90,100,100,90,100,110,140,130,130,100,90,100,30,50,70
2404,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,Iceland,10,10,20,10,10,10,20,10,10,10,10,10,10,10,0,10,0,10,10
2406,Norway,260,180,150,160,150,210,200,180,140,120,120,130,140,150,130,90,10,90,140
2407,Sweden,260,260,250,270,230,300,290,290,320,320,300,300,270,260,240,230,40,110,200
2408,Aland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,Gibraltar,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0
3103,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,Italy,210,190,250,260,290,310,300,560,810,930,790,710,640,540,620,590,60,290,790
3105,Malta,20,20,20,20,20,10,10,20,20,10,20,20,20,20,20,20,10,10,20
3106,Portugal,50,40,70,100,60,60,50,90,130,90,70,60,60,60,70,90,10,40,80
3107,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,Spain,110,140,120,110,130,150,210,310,340,290,280,330,420,510,520,730,40,320,1040
3201,Albania,10,20,20,10,10,20,20,10,20,30,20,20,30,20,20,20,0,10,20
3202,Bosnia/Herzegov,90,50,70,50,60,60,50,60,50,60,70,60,70,50,40,50,30,30,40
3203,Bulgaria,30,20,30,30,30,30,20,30,40,50,40,30,30,40,40,30,10,10,30
3204,Croatia,90,70,80,60,60,50,50,60,60,60,40,50,50,40,20,30,10,20,30
3205,Cyprus,20,30,20,20,30,20,20,20,30,20,20,30,10,20,10,10,10,10,10
3206,North Macedonia,60,50,50,40,50,40,40,50,50,40,30,30,30,30,30,30,10,50,30
3207,Greece,60,50,60,60,50,50,60,110,170,80,60,60,50,60,50,60,20,30,50
3208,Moldova,10,10,10,0,20,10,10,20,30,20,10,10,10,10,10,10,0,20,30
3211,Romania,60,140,140,120,90,100,110,120,100,90,80,100,80,100,90,80,30,60,100
3212,Slovenia,10,40,50,70,40,10,40,40,40,30,40,50,40,30,20,20,10,10,20
3214,Montenegro,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,Serbia,30,40,50,60,70,50,40,50,70,40,60,50,40,40,50,40,20,30,40
3216,Kosovo,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,0,10
3301,Belarus,10,20,10,10,20,10,20,20,20,20,20,10,10,20,20,20,10,20,30
3302,Czechia,80,70,70,80,100,100,90,100,100,100,100,90,120,100,110,90,30,60,120
3303,Estonia,20,30,40,70,150,150,160,170,250,200,120,120,140,190,150,120,10,60,150
3304,Hungary,70,70,130,170,210,150,90,160,180,90,140,150,130,110,90,80,20,60,100
3305,Latvia,20,30,40,20,30,40,30,40,40,30,30,30,20,10,20,30,0,20,20
3306,Lithuania,20,20,20,30,20,30,20,50,40,40,30,30,60,50,50,50,10,60,90
3307,Poland,140,160,170,180,190,210,180,210,210,190,210,210,230,210,190,170,50,110,210
3308,Russia,150,140,190,240,230,250,290,290,360,280,240,170,250,250,230,250,70,240,460
3311,Slovakia,40,40,50,40,50,40,50,40,60,50,60,60,80,40,40,50,0,30,70
3312,Ukraine,60,90,90,100,80,70,130,140,130,150,150,120,110,110,130,100,30,620,250
4101,Algeria,10,20,20,10,10,20,10,10,20,20,10,10,10,20,10,10,10,0,20
4102,Egypt,100,100,100,120,110,110,100,110,140,120,120,130,150,130,210,220,60,100,180
4103,Libya,20,10,20,50,110,100,140,20,20,10,10,10,10,10,10,0,0,0,30
4104,Morocco,10,10,10,10,20,20,20,20,20,20,30,30,30,20,30,20,10,20,20
4105,Sudan,740,600,360,150,130,120,100,120,120,100,120,80,110,90,70,90,20,50,70
4106,Tunisia,0,10,10,10,10,0,10,10,10,10,10,10,10,0,10,0,0,0,10
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,South Sudan,0,0,0,0,0,0,0,0,10,40,60,30,100,40,20,10,10,20,10
4201,Bahrain,30,60,30,40,50,30,30,30,20,20,20,30,30,20,20,20,10,20,20
4202,Gaza Str/W Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Iran,190,250,340,280,350,390,490,630,880,730,470,450,540,430,690,510,160,510,880
4204,Iraq,90,90,130,170,300,240,230,140,270,410,280,530,730,360,540,600,50,210,320
4205,Israel,60,70,110,60,60,60,80,80,100,80,50,70,90,70,110,90,20,60,90
4206,Jordan,20,20,20,50,40,40,50,40,70,50,60,70,80,60,60,50,20,30,60
4207,Kuwait,40,70,80,80,80,80,70,150,100,90,50,60,70,40,40,60,20,50,60
4208,Lebanon,50,50,60,70,50,50,70,70,80,50,60,60,80,60,70,80,20,60,60
4211,Oman,60,50,50,60,80,90,60,70,70,70,90,50,50,50,40,20,10,30,40
4212,Qatar,10,10,10,30,20,20,20,20,20,30,10,20,20,20,40,30,20,20,50
4213,Saudi Arabia,200,330,450,1020,970,730,800,710,640,580,450,480,430,390,450,260,30,190,270
4214,Syria,10,20,30,20,30,20,30,20,40,40,50,150,850,390,290,70,20,170,260
4215,Turkey,80,120,110,110,120,140,130,140,120,90,80,110,130,110,170,170,50,110,360
4216,Unit Arab Emir,110,150,130,190,140,180,150,150,120,100,150,170,180,170,200,170,90,180,270
4217,Yemen,0,0,10,10,10,10,0,0,0,0,10,10,10,0,10,10,0,10,10
5101,Myanmar,50,60,240,250,340,280,140,260,210,250,240,250,240,240,420,280,30,170,270
5102,Cambodia,60,70,90,60,80,100,100,130,120,90,120,130,120,120,140,110,20,120,100
5103,Laos,50,40,40,40,50,40,220,50,60,40,50,40,40,40,50,70,10,20,80
5104,Thailand,760,780,920,1000,1160,990,820,820,970,980,1080,1280,1220,1070,1250,1150,170,1310,2520
5105,Vietnam,390,760,830,910,1250,1070,910,990,1200,1360,1160,1010,1200,1180,1330,1470,250,1180,1950
5201,Brunei,80,90,70,150,90,70,50,50,30,30,30,40,30,20,40,40,10,40,40
5202,Indonesia,600,900,670,760,710,760,690,740,810,670,700,760,810,810,860,850,130,600,1420
5203,Malaysia,1100,1080,1350,1590,1780,1800,1640,1500,1540,1350,1500,1800,1840,1540,1230,1180,200,830,1010
5204,Philippines,1210,1730,2500,2990,3320,2440,2450,3200,3170,2820,2800,2670,2770,2850,4380,3330,710,3010,8350
5205,Singapore,1170,1140,1140,1100,1150,1140,1480,2320,2060,1320,1440,1370,1410,1090,1040,800,140,780,670
5206,Timor-Leste,10,10,10,10,20,10,10,20,20,30,10,10,20,10,10,100,10,220,790
6101,China,2950,3250,4050,4720,5280,5620,4900,4620,5310,5740,6760,7870,9280,10070,9140,8190,890,4910,10840
6102,Hong Kong,800,780,860,810,770,890,870,840,1100,1140,1150,1100,1050,870,910,1100,310,1660,1480
6103,Macau,40,40,60,50,50,60,60,50,40,40,60,80,70,50,50,30,0,50,30
6104,Mongolia,10,10,10,20,40,30,40,50,60,100,70,90,150,140,190,100,10,80,590
6105,Taiwan,1210,1300,1410,1570,1700,1850,2210,2910,4210,3670,3330,3280,3050,3110,2590,1790,210,1370,3520
6201,Japan,2740,3230,3170,3020,2410,2210,2100,2040,2020,1830,1970,2100,2030,1890,1880,1360,250,1350,3080
6202,"Korea, North",10,0,10,10,10,10,10,10,10,10,30,20,20,10,20,10,0,0,10
6203,"Korea, South",1990,2790,3630,4470,4740,3920,3560,3670,3810,3020,3110,3000,3050,3050,2800,1990,170,1500,2760
7101,Bangladesh,140,110,210,180,250,280,210,230,250,260,240,240,270,320,290,240,60,270,520
7102,Bhutan,0,10,10,10,90,100,150,130,110,160,70,70,110,240,400,370,0,180,1330
7103,India,1730,2160,3400,7680,10920,5150,2460,3410,4400,7100,6180,5630,5750,6830,9380,8640,1020,5850,12670
7104,Maldives,10,20,10,20,10,30,20,10,10,20,10,30,10,10,10,20,0,10,20
7105,Nepal,70,80,230,600,1150,520,200,320,540,1510,650,850,1290,1700,2420,1380,60,1230,1940
7106,Pakistan,140,170,240,270,360,320,400,510,690,710,660,670,620,580,630,520,140,500,1250
7107,Sri Lanka,350,470,660,810,760,570,570,680,970,570,560,640,680,650,870,850,150,850,1660
7201,Afghanistan,150,180,130,120,140,140,130,210,380,530,300,230,330,270,220,240,210,1310,640
7202,Armenia,10,10,10,0,10,0,10,10,0,0,0,10,10,10,0,10,0,0,0
7203,Azerbaijan,0,10,10,0,10,10,10,10,10,20,10,10,10,10,0,0,0,10,20
7204,Georgia,10,0,20,10,0,10,0,10,10,10,0,0,10,10,10,0,0,10,10
7205,Kazakhstan,10,20,20,30,30,30,30,40,50,30,40,40,30,30,30,50,10,40,60
7206,Kyrgyzstan,0,10,10,10,0,10,0,10,10,10,10,0,10,10,10,10,0,10,10
7207,Tajikistan,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,Uzbekistan,20,10,10,20,20,20,20,20,20,20,20,20,10,20,20,20,0,20,30
8101,Bermuda,10,10,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0
8102,Canada,840,970,1120,1340,1280,1330,1430,1680,1500,1380,1230,1180,1220,1170,1130,1090,330,940,1200
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,USA,2200,1990,2700,2500,2610,2590,2580,3770,3070,2860,2310,2490,2320,2380,2090,2310,880,1250,1870
8201,Argentina,70,60,50,60,60,70,60,100,150,110,120,130,170,210,290,340,30,450,1070
8202,Bolivia,0,0,10,10,0,10,0,10,20,10,10,0,10,10,20,20,0,10,30
8203,Brazil,470,700,910,1110,930,710,630,790,760,1290,1380,1770,2670,2470,2260,1800,90,1450,4400
8204,Chile,70,80,120,110,160,150,190,180,180,120,200,240,290,400,480,420,40,450,1250
8205,Colombia,90,180,410,580,680,500,370,570,670,600,690,860,1080,1220,1520,1580,40,660,5680
8206,Ecuador,10,10,10,20,40,20,30,50,80,160,90,40,40,40,40,80,10,40,470
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,Guyana,0,0,10,0,10,0,10,10,0,10,0,10,0,0,0,0,0,0,0
8212,Paraguay,0,10,0,0,10,0,10,10,10,0,0,10,30,10,10,10,0,10,20
8213,Peru,50,100,120,180,180,130,100,120,130,90,90,80,130,150,170,150,20,130,470
8214,Suriname,10,0,10,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0
8215,Uruguay,10,10,10,10,10,10,10,20,10,10,10,20,40,40,50,40,0,50,100
8216,Venezuela,30,50,30,70,70,110,140,110,130,110,140,230,250,80,90,90,10,50,180
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,Belize,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
8302,Costa Rica,0,10,10,10,10,10,10,10,10,10,10,20,0,10,10,10,0,10,10
8303,El Salvador,30,20,20,30,40,40,30,30,30,30,30,40,20,20,30,30,10,20,40
8304,Guatemala,0,0,0,10,10,0,10,0,10,10,10,0,0,0,10,10,0,20,30
8305,Honduras,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,10,0,10,10
8306,Mexico,60,70,100,90,80,100,130,120,110,130,110,150,150,150,170,210,20,130,420
8307,Nicaragua,0,0,10,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
8308,Panama,0,0,0,0,10,10,10,10,0,10,0,10,0,0,10,10,0,0,10
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,Bahamas,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,10,0
8405,Barbados,0,10,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0
8406,Cayman Islands,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
8407,Cuba,10,10,20,20,10,0,10,20,30,10,10,20,20,30,20,20,0,0,30
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,Dominican Rep,10,0,0,0,0,0,10,10,0,10,0,10,10,10,10,0,0,10,20
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,Jamaica,10,20,10,20,10,20,50,10,20,10,10,20,10,20,10,10,10,10,20
8416,Martinique,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Puerto Rico,0,0,0,10,10,0,0,10,0,10,0,10,10,10,0,10,0,0,10
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,St Lucia,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,Trinidad/Tobago,10,10,20,20,10,10,30,30,40,40,20,20,10,10,20,10,0,10,20
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,"Virgin Is, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,Curacao,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
9103,Cameroon,0,10,0,10,10,20,10,10,10,10,10,10,10,20,10,20,0,10,10
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,80,0,0,20
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,10
9107,"Congo, Rep",30,10,20,10,20,30,20,80,20,10,0,10,10,30,10,10,10,10,20
9108,"Congo, Dem Rep",10,20,100,110,70,110,90,260,100,190,170,290,160,290,610,320,10,70,80
9111,Cote d'Ivoire,10,10,20,10,20,20,0,10,10,10,20,0,10,0,10,10,0,10,10
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,Ghana,20,30,40,50,40,50,20,60,50,60,60,80,60,130,60,50,20,60,120
9116,Guinea,20,20,20,10,10,20,10,10,10,10,10,10,10,20,10,0,10,10,10
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,Liberia,110,80,50,40,30,60,20,20,10,30,10,20,20,10,10,10,10,20,10
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
9123,Niger,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
9124,Nigeria,50,50,70,60,80,90,100,100,120,130,190,350,330,200,210,190,50,310,460
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
9127,Sierra Leone,120,50,30,10,20,70,20,20,20,10,10,0,20,90,10,10,10,10,10
9128,Togo,10,0,10,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,Angola,10,0,10,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
9202,Botswana,40,40,20,40,40,20,20,10,30,10,30,30,20,20,20,20,10,10,30
9203,Burundi,60,100,120,60,40,30,20,20,10,50,50,20,40,100,190,90,0,20,40
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
9206,Eritrea,10,40,30,20,30,90,50,50,80,120,190,170,70,90,60,90,0,20,70
9207,Ethiopia,70,60,60,50,100,90,80,120,130,180,140,170,130,140,150,140,30,60,90
9208,Kenya,160,160,200,130,160,160,110,150,140,170,200,220,260,210,270,260,30,230,1090
9211,Lesotho,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Madagascar,10,10,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,10
9213,Malawi,20,20,20,20,30,10,20,50,30,10,10,30,10,20,30,10,10,30,20
9214,Mauritius,30,50,50,130,110,60,20,40,80,70,50,40,40,40,50,60,10,40,70
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Mozambique,10,30,20,10,20,30,10,20,20,10,10,10,10,10,10,10,0,0,10
9217,Namibia,20,20,20,20,40,20,20,20,20,10,20,20,20,10,20,10,0,20,40
9218,Reunion,0,0,0,10,10,0,0,10,0,0,0,10,10,10,10,10,0,10,10
9221,Rwanda,10,30,30,20,20,40,40,30,20,10,20,40,20,30,50,40,0,10,20
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,Seychelles,20,20,10,10,10,10,10,10,10,10,10,10,10,0,0,0,10,10,0
9224,Somalia,40,70,80,60,70,200,120,130,170,280,160,280,60,80,80,50,20,40,40
9225,South Africa,1860,2410,2850,3560,4090,2050,1960,2250,1920,1450,1440,1610,2030,1660,2190,2060,790,1700,2800
9226,Eswatini,0,10,10,10,10,10,0,10,10,0,0,0,0,10,0,0,10,0,0
9227,Tanzania,50,100,120,90,40,40,30,30,30,20,30,20,40,30,120,90,10,20,30
9228,Uganda,30,50,80,30,40,40,30,40,40,30,50,90,50,90,30,60,10,60,100
9231,Zambia,60,60,70,80,70,80,60,90,80,60,50,50,40,30,30,40,20,50,40
9232,Zimbabwe,610,610,700,830,770,420,330,410,310,250,290,320,330,270,290,280,90,280,590
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
