SACC code(d),Country of birth(d),2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23(e)
4105,Sudan,170,80,40,40,20,20,10,20,30,0,10,10,10,20,30,60,0,0,20
4106,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,South Sudan,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4201,Bahrain,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4202,Gaza Str/W Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Iran,10,10,20,10,20,10,20,30,50,210,120,100,110,100,30,50,0,50,80
4204,Iraq,0,10,20,10,10,20,10,20,40,10,20,10,80,10,40,20,0,10,10
4205,Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
4206,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,Kuwait,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0
4208,Lebanon,0,0,10,0,0,0,0,0,0,0,10,0,0,10,10,10,0,10,0
4211,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0
4213,Saudi Arabia,10,10,10,90,110,20,50,50,30,20,10,30,30,20,30,20,10,20,30
4214,Syria,0,0,0,10,0,0,10,0,10,0,0,0,80,70,110,10,0,10,10
4215,Turkey,0,0,0,0,10,0,0,10,0,10,0,10,0,10,10,0,0,10,10
4216,Unit Arab Emir,0,0,10,10,0,10,10,20,10,20,20,40,20,20,10,10,0,30,20
4217,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,Myanmar,0,10,50,30,60,70,40,30,50,10,20,50,30,30,60,30,0,30,100
5102,Cambodia,0,0,0,10,0,0,10,10,0,0,0,10,10,0,10,10,0,10,10
5103,Laos,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,Thailand,50,60,60,60,90,100,40,40,70,50,40,50,80,70,60,70,20,60,90
5105,Vietnam,20,20,40,40,40,50,30,20,50,50,60,70,70,120,160,120,10,130,160
5201,Brunei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,Indonesia,20,30,30,30,30,40,30,30,40,30,40,30,30,40,50,60,0,50,90
5203,Malaysia,160,160,180,190,190,190,160,230,160,200,210,270,190,140,120,110,10,90,120
5204,Philippines,70,90,70,80,90,100,80,100,100,70,80,100,90,140,170,130,20,120,320
5205,Singapore,60,50,50,60,60,60,70,80,80,60,90,80,60,80,60,30,10,60,40
5206,Timor-Leste,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,370,130,80,120
6101,China,280,290,340,390,430,490,280,350,350,350,460,590,810,950,1020,670,50,530,500
6102,Hong Kong,40,30,30,30,50,30,40,60,60,70,70,80,80,90,120,120,10,130,90
6103,Macau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
6104,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
6105,Taiwan,10,20,30,20,20,30,10,130,170,160,170,180,190,180,180,100,0,40,100
6201,Japan,80,70,60,60,60,50,40,50,70,80,80,60,70,50,30,30,10,40,50
6202,"Korea, North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,"Korea, South",100,80,110,120,120,140,120,130,110,80,80,80,90,130,70,40,0,50,30
7101,Bangladesh,10,10,10,10,10,10,10,10,20,20,20,30,30,60,50,40,0,60,170
7102,Bhutan,0,0,0,20,80,80,140,110,120,140,20,40,100,50,40,20,0,10,40
7103,India,90,130,200,220,230,150,110,130,150,210,390,220,270,400,720,630,80,680,1040
7104,Maldives,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
7105,Nepal,0,0,10,20,60,50,90,90,130,190,240,80,140,140,240,250,20,290,540
7106,Pakistan,20,10,20,0,20,20,30,40,40,130,50,90,50,110,160,150,10,170,240
7107,Sri Lanka,10,20,20,30,40,30,20,30,60,20,30,50,40,70,70,80,30,90,230
7201,Afghanistan,10,10,10,20,20,10,10,10,20,270,90,80,90,80,40,20,10,40,90
7202,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7206,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,Canada,40,50,50,60,50,60,80,40,60,50,50,50,60,40,50,60,10,40,60
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,USA,120,140,100,150,160,150,120,110,120,120,130,130,90,100,130,140,40,80,100
8201,Argentina,0,0,0,0,0,0,0,10,0,10,0,10,10,10,20,20,0,20,30
8202,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203,Brazil,0,10,10,10,10,10,10,10,10,10,10,10,20,20,30,20,0,20,30
8204,Chile,0,10,0,10,10,20,10,20,10,10,10,10,10,30,20,20,0,10,20
8205,Colombia,0,0,0,0,0,10,10,10,10,0,10,10,10,20,10,50,0,10,60
8206,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,Peru,0,0,10,10,10,0,0,0,0,0,0,10,0,10,10,10,0,0,10
8214,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,El Salvador,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,Mexico,0,10,0,0,10,10,10,0,0,0,0,0,10,10,0,10,0,0,10
8307,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,Dominican Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,Trinidad/Tobago,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,"Virgin Is, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,"Congo, Rep",0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,"Congo, Dem Rep",0,0,10,40,10,40,20,30,0,0,0,0,0,0,0,0,0,0,0
9111,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,Ghana,0,10,10,0,0,0,0,10,10,10,0,0,10,0,10,10,0,20,20
9116,Guinea,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,Liberia,10,10,20,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Nigeria,10,10,10,20,20,10,10,10,20,10,30,30,20,30,40,40,0,100,90
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,Sierra Leone,40,40,20,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9128,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
9203,Burundi,0,20,20,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Eritrea,0,0,0,10,10,10,20,20,10,0,20,20,20,50,60,90,0,0,30
9207,Ethiopia,30,20,40,20,20,20,10,70,10,10,30,40,60,80,100,80,0,10,30
9208,Kenya,10,10,10,10,10,10,10,10,10,0,10,20,20,50,60,30,0,20,50
9211,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,Mauritius,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9217,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,Rwanda,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,Seychelles,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
9225,South Africa,60,90,60,100,190,90,60,50,60,30,30,40,40,80,90,80,40,80,120
9226,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9227,Tanzania,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9228,Uganda,0,10,10,0,0,10,10,10,0,10,10,0,10,0,0,10,0,10,0
9231,Zambia,0,0,0,0,0,10,20,0,10,0,0,0,10,0,0,0,0,0,10
9232,Zimbabwe,20,40,30,30,30,20,10,10,10,10,10,10,10,10,10,10,10,10,30
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
