SACC code(d),Country of birth(d),2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23(e)
7105,Nepal,0,0,0,0,10,10,10,20,30,10,20,20,20,10,20,30,50,60,60
7106,Pakistan,20,10,10,10,20,10,10,10,10,10,10,10,20,20,20,20,20,30,20
7107,Sri Lanka,20,10,10,10,30,20,20,20,40,20,30,40,20,20,10,30,10,20,30
7201,Afghanistan,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0
7202,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7206,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,Canada,30,20,40,60,60,30,40,120,90,110,110,290,200,130,160,140,50,100,170
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,USA,730,560,590,460,590,590,530,670,480,530,640,1230,1000,560,900,720,310,510,670
8201,Argentina,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,0
8202,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203,Brazil,70,20,10,10,10,10,10,10,0,10,20,0,10,10,10,10,10,20,10
8204,Chile,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,10,0,0,10
8205,Colombia,10,0,10,0,0,0,10,10,10,0,10,0,0,10,10,10,0,10,10
8206,Ecuador,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,Peru,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0
8214,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,El Salvador,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,Mexico,0,0,0,10,10,0,0,10,0,0,10,10,10,10,10,10,0,0,0
8307,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,Dominican Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,Jamaica,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,Trinidad/Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,"Virgin Is, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,"Congo, Rep",0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,"Congo, Dem Rep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9111,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
9116,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,Liberia,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Nigeria,10,0,0,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,10
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,Sierra Leone,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9128,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9203,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9207,Ethiopia,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
9208,Kenya,0,10,0,0,10,10,0,0,0,0,0,10,0,10,10,0,0,10,0
9211,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9217,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,Somalia,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
9225,South Africa,20,10,20,20,20,30,20,20,20,30,20,30,30,40,30,20,10,20,10
9226,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9227,Tanzania,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
9228,Uganda,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
9231,Zambia,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9232,Zimbabwe,0,0,10,10,10,10,20,10,10,0,10,10,20,10,10,10,10,0,20
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
