SACC code(d),Country of birth(d),2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23(e)
1606,Queen Maud Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Ross Dependency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,"UK, CIs & IOM",250,260,200,250,220,320,290,220,250,300,270,240,240,290,270,180,160,200,200
2201,Ireland,20,10,20,20,20,20,20,30,50,50,80,50,30,40,30,20,20,30,20
2301,Austria,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,0,0
2302,Belgium,10,10,10,0,10,10,10,0,0,10,10,10,10,0,10,10,10,10,0
2303,France,50,50,40,40,40,50,50,40,40,30,50,50,70,70,50,40,60,40,30
2304,Germany,40,40,50,70,50,50,60,40,50,50,50,60,50,50,60,40,30,40,40
2305,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Netherlands,10,20,10,20,10,10,20,10,20,20,10,20,20,30,20,20,10,20,10
2311,Switzerland,20,10,10,10,10,10,10,10,20,10,10,10,10,20,10,10,10,10,10
2401,Denmark,0,10,10,0,10,10,10,0,0,10,0,0,10,10,0,10,0,0,0
2402,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,Finland,10,20,10,10,0,10,10,10,10,0,10,10,10,10,10,0,0,10,0
2404,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,Norway,0,10,10,10,0,10,10,10,10,10,0,0,0,10,10,0,0,0,0
2407,Sweden,10,10,10,20,10,10,10,10,20,10,10,10,10,20,10,10,10,10,10
2408,Aland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,Italy,20,10,20,10,20,20,10,20,10,20,20,30,30,30,30,30,20,30,20
3105,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,Portugal,0,0,0,10,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10
3107,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,Spain,10,10,10,20,10,10,10,10,10,20,10,10,10,20,20,10,10,10,10
3201,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,Bosnia/Herzegov,10,10,10,0,10,10,0,0,10,0,10,0,0,10,0,0,0,10,10
3203,Bulgaria,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
3204,Croatia,10,20,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10
3205,Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,North Macedonia,10,10,0,10,10,0,10,10,10,10,10,10,0,10,10,10,10,0,10
3207,Greece,10,10,10,10,20,0,10,10,0,10,10,10,10,10,10,10,10,10,20
3208,Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,Romania,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10
3212,Slovenia,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
3214,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,Serbia,0,0,0,0,10,0,10,0,10,0,10,0,0,10,10,0,10,10,10
3216,Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,Czechia,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0
3303,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,Hungary,10,0,0,0,10,10,0,10,0,0,0,0,10,10,10,0,0,0,0
3305,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,Poland,20,20,20,20,10,10,10,10,20,10,20,30,10,10,10,0,10,20,10
3308,Russia,10,10,10,10,10,10,20,10,10,20,20,10,20,10,20,10,10,10,10
3311,Slovakia,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0
3312,Ukraine,0,10,0,10,10,10,0,10,0,0,0,10,0,0,10,0,0,0,0
4101,Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,Egypt,0,10,0,10,10,10,0,10,0,10,20,10,10,20,10,10,10,10,10
4103,Libya,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0
4104,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
4105,Sudan,0,0,0,0,0,0,10,0,10,10,10,10,10,10,10,10,0,10,10
4106,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,Gaza Str/W Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Iran,10,30,20,20,10,20,10,20,10,30,20,30,20,20,10,20,20,30,10
4204,Iraq,10,0,0,10,10,10,10,10,10,10,10,0,10,10,20,10,10,10,0
4205,Israel,0,0,10,10,10,10,10,10,0,20,0,10,10,0,10,10,10,10,10
4206,Jordan,0,0,0,0,0,0,0,0,10,10,10,20,10,10,0,10,0,10,20
4207,Kuwait,0,0,0,0,0,0,0,0,0,10,10,10,0,10,10,0,0,10,0
4208,Lebanon,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4211,Oman,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,10,0
4212,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
4213,Saudi Arabia,0,10,10,10,20,30,80,130,120,80,60,50,40,30,40,50,50,50,30
4214,Syria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,Turkey,0,10,10,10,10,10,20,10,20,20,10,20,10,10,10,0,20,10,10
4216,Unit Arab Emir,10,10,0,0,0,10,10,10,10,20,10,0,10,10,10,10,10,10,0
4217,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,Myanmar,0,10,10,10,0,10,10,10,10,10,10,10,30,20,30,20,10,10,10
5102,Cambodia,10,10,20,10,20,20,10,30,20,20,30,50,20,20,10,20,20,20,10
5103,Laos,20,10,20,10,10,20,20,10,10,10,20,20,0,10,10,10,10,20,20
5104,Thailand,70,90,80,80,80,70,70,60,70,70,70,80,60,70,70,50,60,40,50
5105,Vietnam,30,50,50,50,50,60,80,120,100,110,90,100,90,100,90,100,80,90,70
5201,Brunei,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0
5202,Indonesia,60,100,110,150,160,170,150,190,170,140,190,190,200,180,240,170,140,140,100
5203,Malaysia,90,80,80,90,100,140,130,150,140,160,110,130,120,120,130,120,100,90,90
5204,Philippines,60,50,70,70,50,50,60,60,40,60,60,70,80,110,120,90,80,80,100
5205,Singapore,80,80,60,70,80,100,100,80,110,90,90,70,80,70,80,110,50,40,40
5206,Timor-Leste,0,0,0,0,0,10,0,0,0,10,10,10,10,10,0,0,10,10,10
6101,China,150,170,210,200,240,370,550,670,790,800,710,750,1020,1280,1910,2930,1830,760,600
6102,Hong Kong,70,80,70,70,50,100,90,80,80,70,50,70,60,60,60,70,40,30,40
6103,Macau,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0
6104,Mongolia,0,10,10,0,10,20,20,20,20,20,10,10,20,10,20,20,40,20,10
6105,Taiwan,30,40,30,30,30,50,50,40,40,60,90,60,60,50,70,60,50,30,50
6201,Japan,70,80,80,60,70,90,60,50,70,50,70,50,50,60,80,40,30,30,40
6202,"Korea, North",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,"Korea, South",90,120,210,100,110,160,200,170,230,290,210,190,180,180,180,200,130,120,70
7101,Bangladesh,30,30,30,20,20,30,40,30,20,60,60,50,30,30,20,30,60,70,40
7102,Bhutan,10,10,20,20,20,20,40,40,70,70,50,50,60,30,50,50,40,40,20
7103,India,70,120,90,90,120,140,190,140,150,160,180,190,170,220,230,270,350,460,290
7104,Maldives,10,0,0,0,0,0,0,10,0,10,0,10,10,10,0,0,0,0,0
7105,Nepal,10,10,0,0,10,10,10,10,10,20,20,30,30,20,20,50,70,50,50
7106,Pakistan,20,30,40,50,40,50,70,80,60,80,60,60,90,70,100,100,90,80,40
7107,Sri Lanka,20,20,20,30,30,40,30,40,40,60,50,50,50,40,60,80,50,50,50
7201,Afghanistan,0,10,0,10,10,0,10,0,10,10,10,10,0,0,0,10,0,0,10
7202,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7206,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,Canada,50,70,60,50,50,50,60,70,80,70,70,60,60,70,70,50,50,80,70
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,USA,200,220,220,300,290,290,290,270,240,270,230,260,260,340,300,210,140,200,240
8201,Argentina,20,0,10,10,10,0,10,10,10,10,0,10,10,0,10,10,0,10,10
8202,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203,Brazil,10,10,20,10,0,20,20,10,10,20,30,30,20,10,20,20,10,20,20
8204,Chile,10,10,10,10,10,10,20,10,10,30,20,20,10,10,20,20,10,20,10
8205,Colombia,0,10,0,0,10,10,10,10,10,10,10,20,10,10,10,10,10,20,20
8206,Ecuador,0,0,0,0,0,0,0,0,0,10,10,20,0,10,0,10,10,10,0
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,Peru,0,0,0,0,10,0,10,10,10,10,10,10,10,10,10,0,10,0,10
8214,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,Venezuela,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,El Salvador,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
8304,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,Mexico,10,10,10,10,10,10,10,0,10,0,10,0,10,10,10,10,0,20,0
8307,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,Dominican Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,Trinidad/Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,"Virgin Is, USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,"Congo, Rep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,"Congo, Dem Rep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9111,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,Ghana,10,0,0,10,0,0,0,0,0,10,10,10,10,0,0,0,10,0,0
9116,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,Liberia,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Nigeria,0,0,0,0,0,10,10,0,10,0,20,10,10,10,10,20,20,20,10
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9128,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Botswana,10,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0
9203,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9207,Ethiopia,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0
9208,Kenya,10,10,10,10,10,10,10,10,10,10,10,20,20,10,10,10,10,10,0
9211,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,Malawi,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
9214,Mauritius,0,0,0,0,0,10,0,0,0,0,10,10,0,10,0,10,0,10,0
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9217,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9225,South Africa,20,30,30,20,30,30,30,30,30,30,40,30,30,30,30,20,20,20,20
9226,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9227,Tanzania,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
9228,Uganda,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
9231,Zambia,0,0,10,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0
9232,Zimbabwe,10,10,10,0,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
