SACC code(d),Country of birth(d),2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23(e)
1603,Australian A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,British A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Chilean A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Queen Maud Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Ross Dependency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,"UK, CIs & IOM",3020,3180,3120,4160,3730,4420,4000,3910,4690,5670,5280,5060,4440,3690,3320,2170,1490,2250,2200
2201,Ireland,260,250,380,450,550,820,680,700,1430,2480,2150,1950,1460,1010,890,560,350,580,450
2301,Austria,40,40,40,30,40,40,40,30,30,40,30,40,30,30,20,30,20,20,30
2302,Belgium,20,30,30,50,50,60,50,60,70,90,90,70,90,70,80,50,50,60,50
2303,France,190,150,180,300,400,530,510,490,630,790,770,870,760,650,650,570,400,460,340
2304,Germany,270,280,300,520,520,580,590,520,530,660,620,760,740,540,520,480,260,310,290
2305,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Netherlands,180,170,190,220,260,280,240,170,270,280,260,290,250,190,200,140,100,150,100
2311,Switzerland,80,100,130,140,110,110,110,90,120,100,80,70,100,70,80,70,40,50,50
2401,Denmark,50,30,40,50,60,50,60,50,60,50,60,60,60,50,40,30,20,30,20
2402,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,Finland,10,20,20,30,30,30,30,30,30,40,50,50,50,30,30,20,20,20,20
2404,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,Iceland,10,10,10,10,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0
2406,Norway,150,160,160,120,120,110,110,100,90,90,80,70,60,50,40,20,40,20,30
2407,Sweden,60,60,90,110,110,90,100,90,120,120,130,120,120,100,90,70,50,50,40
2408,Aland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,Italy,140,130,140,200,150,220,170,190,290,450,520,590,570,500,440,300,220,270,190
3105,Malta,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0
3106,Portugal,20,30,20,30,40,20,20,20,20,30,30,40,40,30,40,40,10,20,20
3107,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,Spain,40,40,50,50,50,50,50,40,70,120,100,120,120,90,80,80,60,90,70
3201,Albania,0,0,0,0,0,0,0,0,0,10,10,10,10,20,10,10,0,10,10
3202,Bosnia/Herzegov,40,30,40,50,60,40,40,30,40,40,40,40,40,30,30,20,30,30,60
3203,Bulgaria,10,10,0,10,10,10,20,10,10,10,10,20,20,10,0,10,10,10,10
3204,Croatia,60,50,70,80,60,60,50,30,50,70,50,70,50,40,40,30,30,60,70
3205,Cyprus,10,10,10,0,0,10,0,10,10,10,10,20,0,10,10,10,10,0,0
3206,North Macedonia,40,30,50,50,40,40,40,30,40,50,50,40,40,20,30,120,30,20,50
3207,Greece,30,40,50,40,20,30,20,20,20,30,30,20,20,30,20,20,10,20,20
3208,Moldova,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
3211,Romania,20,20,30,40,50,40,20,20,20,40,40,40,20,20,30,30,30,40,30
3212,Slovenia,10,10,10,10,10,10,10,10,10,10,20,20,10,10,10,10,10,10,10
3214,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,Serbia,10,10,10,20,30,20,30,20,20,20,20,30,20,30,20,10,30,30,40
3216,Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,Belarus,0,10,0,0,0,0,0,0,0,0,10,10,10,0,10,0,0,0,0
3302,Czechia,50,30,30,50,30,30,40,40,20,40,50,60,70,70,60,20,20,30,20
3303,Estonia,0,10,0,10,10,50,90,130,170,210,250,210,220,170,180,180,110,90,50
3304,Hungary,20,30,10,20,10,20,20,20,20,30,30,30,20,30,40,20,20,20,20
3305,Latvia,10,0,10,10,0,10,10,0,10,0,10,0,10,0,0,0,0,10,0
3306,Lithuania,0,10,0,0,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10
3307,Poland,90,90,90,120,100,120,90,80,80,110,100,110,120,100,110,70,60,100,70
3308,Russia,20,40,40,70,30,40,40,30,50,70,70,70,50,50,40,40,60,50,50
3311,Slovakia,10,20,20,20,20,10,20,20,10,20,20,30,20,30,20,20,10,10,10
3312,Ukraine,10,20,30,30,30,20,30,20,20,20,30,30,20,20,30,40,20,20,20
4101,Algeria,0,0,0,10,10,0,10,10,10,10,10,10,0,0,10,10,0,10,10
4102,Egypt,30,20,20,30,20,30,20,20,40,70,50,50,40,40,30,40,30,40,30
4103,Libya,0,10,0,10,0,10,10,20,50,60,50,20,10,10,10,0,0,10,0
4104,Morocco,0,10,0,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0
4105,Sudan,0,10,10,20,30,30,40,40,30,100,40,30,20,30,20,50,20,40,30
4106,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
4201,Bahrain,10,10,20,10,10,20,0,0,0,10,10,10,0,10,0,0,0,0,0
4202,Gaza Str/W Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Iran,40,40,40,70,70,70,90,90,80,690,180,120,120,90,90,70,50,110,80
4204,Iraq,20,50,50,40,60,80,70,90,140,200,80,70,90,90,100,60,70,80,70
4205,Israel,30,20,20,60,30,40,40,30,50,50,30,30,20,30,40,30,30,60,30
4206,Jordan,20,20,20,10,20,10,10,20,10,20,40,20,20,10,10,10,10,20,20
4207,Kuwait,10,30,10,30,20,30,10,10,20,50,30,30,40,70,40,40,20,10,20
4208,Lebanon,10,10,10,20,20,30,20,10,10,60,20,20,30,20,10,10,10,10,20
4211,Oman,20,30,30,30,40,40,30,30,40,40,40,40,10,30,20,90,20,10,10
4212,Qatar,10,30,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,10
4213,Saudi Arabia,10,20,70,90,150,200,260,270,260,290,280,280,250,240,170,170,190,120,100
4214,Syria,10,10,10,10,10,10,10,10,0,10,10,0,0,10,10,0,0,10,10
4215,Turkey,20,30,30,30,40,40,50,40,50,70,50,60,40,60,50,30,20,30,50
4216,Unit Arab Emir,20,20,20,40,30,40,30,40,40,70,50,40,40,30,40,30,20,40,20
4217,Yemen,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,Myanmar,30,30,20,30,30,50,60,60,70,160,90,80,60,70,50,60,20,40,30
5102,Cambodia,10,10,10,10,10,20,10,20,30,10,20,20,10,30,10,30,10,20,20
5103,Laos,0,10,0,10,10,10,0,10,0,0,10,10,10,0,10,0,0,10,0
5104,Thailand,210,190,180,240,250,300,320,300,270,320,270,290,270,270,300,230,170,170,180
5105,Vietnam,100,100,150,130,170,190,260,240,190,260,240,270,290,300,320,320,200,350,270
5201,Brunei,80,50,60,60,60,70,80,60,50,50,20,30,30,20,30,30,20,10,10
5202,Indonesia,940,1070,840,620,680,720,710,680,700,780,680,570,560,540,530,410,310,490,440
5203,Malaysia,920,930,1010,940,1180,1300,1460,1160,1190,1680,1300,1330,1350,1440,1670,1100,690,710,700
5204,Philippines,200,380,480,410,690,660,550,350,410,500,550,640,570,500,520,480,390,500,490
5205,Singapore,910,1010,970,1080,1050,1010,850,690,730,850,760,740,690,720,700,710,440,440,450
5206,Timor-Leste,0,10,10,20,10,20,20,10,20,20,20,20,10,10,10,20,20,10,30
6101,China,510,540,710,670,810,1060,1200,1220,1540,1540,1520,1760,1780,1990,2220,2720,2120,1290,1420
6102,Hong Kong,300,360,330,310,350,350,420,420,430,540,600,520,460,400,360,210,120,130,140
6103,Macau,10,10,10,10,10,20,20,20,20,20,20,20,10,20,10,10,0,10,0
6104,Mongolia,10,0,0,10,0,10,20,10,20,30,10,20,20,10,10,20,30,30,10
6105,Taiwan,80,90,90,110,200,510,540,680,1010,1540,1780,1430,1270,1100,970,870,360,180,160
6201,Japan,590,700,650,790,730,660,500,500,550,560,490,600,540,500,490,500,300,290,360
6202,"Korea, North",0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,10,10
6203,"Korea, South",200,240,370,550,720,1040,890,820,920,940,820,960,810,720,730,580,350,230,210
7101,Bangladesh,20,20,20,20,30,30,50,30,40,100,50,80,70,80,70,60,70,90,50
7102,Bhutan,10,10,10,20,30,40,30,40,70,90,80,180,140,90,120,150,60,80,50
7103,India,300,360,450,470,490,840,990,750,880,1150,1030,1070,1000,1030,980,1230,1370,1620,1050
7104,Maldives,10,20,20,0,20,10,10,10,20,10,10,30,10,10,0,10,10,20,10
7105,Nepal,10,10,0,0,10,30,60,30,30,80,60,40,50,60,70,80,100,130,80
7106,Pakistan,30,40,30,60,50,70,80,70,100,230,140,140,160,150,160,220,200,180,140
7107,Sri Lanka,60,70,80,90,130,140,140,90,120,240,140,190,160,200,160,140,160,150,110
7201,Afghanistan,40,30,10,10,20,30,40,20,20,150,30,30,20,30,40,20,20,20,50
7202,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,Azerbaijan,0,0,0,0,0,0,0,0,0,10,0,10,10,0,10,0,10,0,0
7204,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,Kazakhstan,0,10,0,0,10,10,10,20,10,20,20,10,20,20,10,10,10,10,10
7206,Kyrgyzstan,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,Uzbekistan,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,0,10,0,0
8101,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,Canada,230,230,250,370,390,400,390,440,510,500,430,370,380,320,310,240,170,250,260
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,USA,610,610,720,760,710,800,690,800,980,1210,1260,1210,830,780,760,650,370,530,570
8201,Argentina,10,20,20,10,10,10,10,10,30,30,40,50,50,60,50,50,60,50,50
8202,Bolivia,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0
8203,Brazil,50,40,100,130,200,260,260,200,220,270,450,310,360,290,250,240,110,140,120
8204,Chile,20,30,20,40,40,70,40,40,80,80,100,60,70,60,80,60,30,50,40
8205,Colombia,20,10,10,30,30,70,80,90,70,100,100,120,120,100,110,110,100,110,80
8206,Ecuador,0,0,0,10,10,10,0,0,10,10,0,10,20,0,10,0,0,10,10
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,Peru,10,10,10,20,20,20,20,20,40,30,30,30,30,20,20,20,10,20,10
8214,Suriname,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,Uruguay,0,10,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,10,10
8216,Venezuela,20,10,10,20,10,10,30,30,40,60,20,30,40,20,20,20,20,20,20
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,El Salvador,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,0
8304,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,Mexico,10,10,10,10,20,10,20,20,20,30,30,20,40,20,20,30,10,30,20
8307,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
8405,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,Cuba,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,Dominican Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,Jamaica,0,0,0,10,10,0,0,0,10,0,0,10,10,0,0,0,0,0,0
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,Trinidad/Tobago,10,0,10,20,10,10,10,10,10,10,20,20,10,10,10,0,10,10,10
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,"Virgin Is, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,Cameroon,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,"Congo, Rep",0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0
9108,"Congo, Dem Rep",0,0,0,10,0,0,0,10,0,10,10,0,10,10,0,10,10,10,0
9111,Cote d'Ivoire,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Gambia,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
9115,Ghana,10,10,10,10,10,10,10,10,20,30,30,30,40,20,30,30,30,20,10
9116,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,Liberia,0,0,0,10,0,0,0,0,0,0,10,10,10,0,10,10,0,0,0
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Nigeria,30,10,10,20,10,20,10,20,30,30,30,60,20,30,40,30,50,20,30
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,Sierra Leone,0,0,0,0,0,0,0,10,0,10,0,10,10,0,10,0,0,0,10
9128,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Botswana,20,30,20,10,30,20,20,10,10,10,20,10,10,0,10,10,10,10,0
9203,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Eritrea,0,0,0,0,0,10,0,10,0,10,0,10,10,0,0,0,0,10,10
9207,Ethiopia,10,0,10,10,10,10,20,20,20,40,20,20,20,20,20,20,20,20,20
9208,Kenya,130,100,100,120,110,140,140,110,110,150,120,120,110,130,130,100,90,70,80
9211,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Madagascar,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,10,0
9213,Malawi,10,10,30,10,20,10,10,10,30,20,20,20,10,10,10,10,10,10,0
9214,Mauritius,50,50,50,40,80,190,200,140,120,130,120,100,110,130,140,110,60,90,80
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Mozambique,0,0,10,10,10,10,10,10,10,10,0,10,0,0,0,10,10,10,0
9217,Namibia,0,0,10,10,20,10,10,10,10,20,20,10,10,10,0,0,10,10,10
9218,Reunion,0,0,0,10,10,0,10,0,10,10,10,10,10,20,0,10,10,0,10
9221,Rwanda,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,Seychelles,30,30,30,50,30,50,20,20,10,30,10,10,10,10,10,10,10,10,10
9224,Somalia,20,20,20,20,30,50,40,60,30,70,30,50,60,50,50,50,40,40,50
9225,South Africa,340,350,360,410,490,570,480,420,490,640,620,610,540,500,360,290,230,380,370
9226,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9227,Tanzania,10,10,10,10,20,20,20,10,20,20,30,30,20,20,20,10,10,10,10
9228,Uganda,10,10,10,10,10,10,10,20,10,10,10,10,10,0,10,10,10,10,10
9231,Zambia,90,70,60,50,70,100,100,80,100,100,80,80,70,40,40,40,40,30,30
9232,Zimbabwe,100,110,110,100,140,190,170,150,140,130,140,170,160,170,130,80,100,110,90
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
